symbol,date,price
CARR,2022/03/14,42.91
CDW,2022/03/14,166.6
CE,2022/03/14,139.81
CHTR,2022/03/14,566.14
CNC,2022/03/14,84.33
CNP,2022/03/14,28.41
COP,2022/03/14,96.55
CTAS,2022/03/14,375.01
CZR,2022/03/14,71.97
DG,2022/03/14,208.69
DPZ,2022/03/14,386.18
DRE,2022/03/14,54.3
DXC,2022/03/14,30.5
EWA,2022/03/14,24.08
EWC,2022/03/14,37.92
EWG,2022/03/14,27.45
EWH,2022/03/14,21.34
EWJ,2022/03/14,58.62
EWL,2022/03/14,45.84
EWQ,2022/03/14,33.31
EWT,2022/03/14,60.1
EWU,2022/03/14,31.69
EWY,2022/03/14,66.82
EWZ,2022/03/14,32.53
FB,2022/03/14,186.63
FTV,2022/03/14,56.96
GOOG,2022/03/14,2534.82
GPC,2022/03/14,122.1
GSG,2022/03/14,22.1
HIG,2022/03/14,67.5
HIGH.L,2022/03/14,5.21
HST,2022/03/14,17.9
HYG,2022/03/14,79.97
IAU,2022/03/14,37.11
ICLN,2022/03/14,19.96
IEAA.L,2022/03/14,5.064
IEF,2022/03/14,109.16
IEFM.L,2022/03/14,719.05
IEMG,2022/03/14,51.27
IEUS,2022/03/14,58.2
IEVL.L,2022/03/14,6.933
IGF,2022/03/14,47.06
INDA,2022/03/14,42.78
IUMO.L,2022/03/14,10.405
IUVL.L,2022/03/14,8.72
IVV,2022/03/14,417.434
IWM,2022/03/14,192.332
IXN,2022/03/14,51.69
JPEA.L,2022/03/14,5.236
JPM,2022/03/14,130.17
KR,2022/03/14,55.42
LQD,2022/03/14,118.44
MCHI,2022/03/14,45.57
MVEU.L,2022/03/14,50.865
OGN,2022/03/14,32.36
PG,2022/03/14,145.05
PPL,2022/03/14,26.15
PRU,2022/03/14,109.26
PYPL,2022/03/14,96.87
RE,2022/03/14,270.46
REET,2022/03/14,27.699
ROL,2022/03/14,33.36
ROST,2022/03/14,85.76
SEGA.L,2022/03/14,105
SHY,2022/03/14,83.95
SLV,2022/03/14,23.16
SPMV.L,2022/03/14,76.57
TLT,2022/03/14,131.76
UNH,2022/03/14,487.92
URI,2022/03/14,320.26
V,2022/03/14,200.33
VRSK,2022/03/14,185.95
VXX,2022/03/14,28.81
WRK,2022/03/14,45.71
XLB,2022/03/14,81.424
XLC,2022/03/14,63.459
XLE,2022/03/14,73.844
XLF,2022/03/14,36.716
XLI,2022/03/14,97.945
XLK,2022/03/14,141.13
XLP,2022/03/14,71.496
XLU,2022/03/14,69.884
XLV,2022/03/14,129.446
XLY,2022/03/14,163.689
XOM,2022/03/14,81.88
ABBV,2022/03/15,155.88
ACN,2022/03/15,316.23
AEP,2022/03/15,96.11
AIZ,2022/03/15,173.51
ALLE,2022/03/15,114.47
AMAT,2022/03/15,124.41
AMP,2022/03/15,279.59
AMZN,2022/03/15,2947.33
AVB,2022/03/15,240.22
AVY,2022/03/15,167.13
AXP,2022/03/15,176.04
BDX,2022/03/15,258.69
BF-B,2022/03/15,63.56
BMY,2022/03/15,69.75
BR,2022/03/15,146.28
CARR,2022/03/15,45.2
CDW,2022/03/15,172.28
CE,2022/03/15,138.54
CHTR,2022/03/15,569.16
CNC,2022/03/15,85.61
CNP,2022/03/15,28.88
COP,2022/03/15,95.05
CTAS,2022/03/15,382.11
CZR,2022/03/15,74.97
DG,2022/03/15,214.25
DPZ,2022/03/15,389.91
DRE,2022/03/15,54.1
DXC,2022/03/15,31.12
EWA,2022/03/15,24.31
EWC,2022/03/15,38.1
EWG,2022/03/15,27.73
EWH,2022/03/15,20.96
EWJ,2022/03/15,59.58
EWL,2022/03/15,46.35
EWQ,2022/03/15,33.56
EWT,2022/03/15,60.02
EWU,2022/03/15,31.93
EWY,2022/03/15,67.56
EWZ,2022/03/15,31.84
FB,2022/03/15,192.03
FTV,2022/03/15,56.99
GOOG,2022/03/15,2593.21
GPC,2022/03/15,124.53
GSG,2022/03/15,21.46
HIG,2022/03/15,68.09
HIGH.L,2022/03/15,5.188
HST,2022/03/15,18.15
HYG,2022/03/15,80.57
IAU,2022/03/15,36.45
ICLN,2022/03/15,20.28
IEAA.L,2022/03/15,5.073
IEF,2022/03/15,109.11
IEFM.L,2022/03/15,716.05
IEMG,2022/03/15,51.41
IEUS,2022/03/15,57.99
IEVL.L,2022/03/15,6.949
IGF,2022/03/15,47.48
INDA,2022/03/15,43.31
IUMO.L,2022/03/15,10.49
IUVL.L,2022/03/15,8.768
IVV,2022/03/15,426.623
IWM,2022/03/15,195.396
IXN,2022/03/15,53.23
JPEA.L,2022/03/15,5.25
JPM,2022/03/15,132.48
KR,2022/03/15,56.19
LQD,2022/03/15,119.37
MCHI,2022/03/15,45.23
MVEU.L,2022/03/15,50.815
OGN,2022/03/15,32.29
PG,2022/03/15,150.27
PPL,2022/03/15,26.5
PRU,2022/03/15,109.79
PYPL,2022/03/15,100.46
RE,2022/03/15,278.76
REET,2022/03/15,27.829
ROL,2022/03/15,33.43
ROST,2022/03/15,87.46
SEGA.L,2022/03/15,105.14
SHY,2022/03/15,83.98
SLV,2022/03/15,23
SPMV.L,2022/03/15,77.41
TLT,2022/03/15,131.53
UNH,2022/03/15,497.91
URI,2022/03/15,328.35
V,2022/03/15,206.14
VRSK,2022/03/15,190.91
VXX,2022/03/15,28.7
WRK,2022/03/15,46.04
XLB,2022/03/15,82.36
XLC,2022/03/15,64.676
XLE,2022/03/15,71.14
XLF,2022/03/15,37.234
XLI,2022/03/15,99.499
XLK,2022/03/15,145.871
XLP,2022/03/15,73.098
XLU,2022/03/15,70.778
XLV,2022/03/15,132.028
XLY,2022/03/15,169.17
XOM,2022/03/15,77.22
ABBV,2022/03/16,156.05
ACN,2022/03/16,324.91
AEP,2022/03/16,95.07
AIZ,2022/03/16,174.36
ALLE,2022/03/16,116.44
AMAT,2022/03/16,130.48
AMP,2022/03/16,294.47
AMZN,2022/03/16,3062.08
AVB,2022/03/16,243.01
AVY,2022/03/16,170.1
AXP,2022/03/16,180.61
BDX,2022/03/16,260.79
BF-B,2022/03/16,64.13
BMY,2022/03/16,69.66
BR,2022/03/16,150.88
CARR,2022/03/16,46.88
CDW,2022/03/16,173.4
CE,2022/03/16,142.24
CHTR,2022/03/16,572.11
CNC,2022/03/16,86.87
CNP,2022/03/16,28.87
COP,2022/03/16,94.82
CTAS,2022/03/16,389.13
CZR,2022/03/16,79.34
DG,2022/03/16,212.49
DPZ,2022/03/16,405.47
DRE,2022/03/16,54.87
DXC,2022/03/16,32.76
EWA,2022/03/16,25.12
EWC,2022/03/16,38.85
EWG,2022/03/16,28.93
EWH,2022/03/16,22.35
EWJ,2022/03/16,60.91
EWL,2022/03/16,47.31
EWQ,2022/03/16,35.04
EWT,2022/03/16,61.41
EWU,2022/03/16,32.79
EWY,2022/03/16,70.52
EWZ,2022/03/16,32.94
FB,2022/03/16,203.63
FTV,2022/03/16,59.58
GOOG,2022/03/16,2673.81
GPC,2022/03/16,128.07
GSG,2022/03/16,21.29
HIG,2022/03/16,69.74
HIGH.L,2022/03/16,5.243
HST,2022/03/16,18.86
HYG,2022/03/16,81.7
IAU,2022/03/16,36.65
ICLN,2022/03/16,20.82
IEAA.L,2022/03/16,5.076
IEF,2022/03/16,108.96
IEFM.L,2022/03/16,747.4
IEMG,2022/03/16,55.26
IEUS,2022/03/16,60.72
IEVL.L,2022/03/16,7.135
IGF,2022/03/16,48
INDA,2022/03/16,44.35
IUMO.L,2022/03/16,10.852
IUVL.L,2022/03/16,8.968
IVV,2022/03/16,436.072
IWM,2022/03/16,201.544
IXN,2022/03/16,55.29
JPEA.L,2022/03/16,5.317
JPM,2022/03/16,138.4
KR,2022/03/16,54.99
LQD,2022/03/16,120.39
MCHI,2022/03/16,54.7
MVEU.L,2022/03/16,51.91
OGN,2022/03/16,32.9
PG,2022/03/16,149.76
PPL,2022/03/16,26.62
PRU,2022/03/16,113.96
PYPL,2022/03/16,107.92
RE,2022/03/16,283.4
REET,2022/03/16,28.237
ROL,2022/03/16,33.76
ROST,2022/03/16,91.34
SEGA.L,2022/03/16,104.8
SHY,2022/03/16,83.9
SLV,2022/03/16,23.11
SPMV.L,2022/03/16,78.36
TLT,2022/03/16,132.82
UNH,2022/03/16,498.26
URI,2022/03/16,337.56
V,2022/03/16,211.87
VRSK,2022/03/16,195.43
VXX,2022/03/16,25.95
WRK,2022/03/16,47.34
XLB,2022/03/16,83.656
XLC,2022/03/16,66.461
XLE,2022/03/16,70.813
XLF,2022/03/16,38.28
XLI,2022/03/16,100.815
XLK,2022/03/16,150.612
XLP,2022/03/16,73.178
XLU,2022/03/16,70.648
XLV,2022/03/16,133.613
XLY,2022/03/16,174.942
XOM,2022/03/16,76.93
ABBV,2022/03/17,158.59
ACN,2022/03/17,319.5
AEP,2022/03/17,94.94
AIZ,2022/03/17,176.11
ALLE,2022/03/17,117.79
AMAT,2022/03/17,131.99
AMP,2022/03/17,299.9
AMZN,2022/03/17,3144.78
AVB,2022/03/17,245.97
AVY,2022/03/17,171.08
AXP,2022/03/17,186.97
BDX,2022/03/17,262.29
BF-B,2022/03/17,64.51
BMY,2022/03/17,70.52
BR,2022/03/17,152.29
CARR,2022/03/17,47.12
CDW,2022/03/17,176.41
CE,2022/03/17,142.57
CHTR,2022/03/17,577.65
CNC,2022/03/17,87.98
CNP,2022/03/17,29.08
COP,2022/03/17,98.83
CTAS,2022/03/17,394.98
CZR,2022/03/17,79.59
DG,2022/03/17,221.94
DPZ,2022/03/17,409.46
DRE,2022/03/17,55.73
DXC,2022/03/17,32.61
EWA,2022/03/17,25.37
EWC,2022/03/17,39.63
EWG,2022/03/17,28.93
EWH,2022/03/17,22.57
EWJ,2022/03/17,61.48
EWL,2022/03/17,48.2
EWQ,2022/03/17,35.23
EWT,2022/03/17,62.7
EWU,2022/03/17,33.08
EWY,2022/03/17,71.13
EWZ,2022/03/17,33.82
FB,2022/03/17,207.84
FTV,2022/03/17,61
GOOG,2022/03/17,2692.01
GPC,2022/03/17,128.05
GSG,2022/03/17,22.5
HIG,2022/03/17,70.34
HIGH.L,2022/03/17,5.282
HST,2022/03/17,18.84
HYG,2022/03/17,82.26
IAU,2022/03/17,36.85
ICLN,2022/03/17,21.08
IEAA.L,2022/03/17,5.086
IEF,2022/03/17,108.75
IEFM.L,2022/03/17,756.15
IEMG,2022/03/17,55.02
IEUS,2022/03/17,61.03
IEVL.L,2022/03/17,7.138
IGF,2022/03/17,48.49
INDA,2022/03/17,44.43
IUMO.L,2022/03/17,11.01
IUVL.L,2022/03/17,9.018
IVV,2022/03/17,441.494
IWM,2022/03/17,204.708
IXN,2022/03/17,55.61
JPEA.L,2022/03/17,5.392
JPM,2022/03/17,140.15
KR,2022/03/17,55.66
LQD,2022/03/17,121.57
MCHI,2022/03/17,52.64
MVEU.L,2022/03/17,52.31
OGN,2022/03/17,34.34
PG,2022/03/17,150.23
PPL,2022/03/17,26.79
PRU,2022/03/17,115.4
PYPL,2022/03/17,112.16
RE,2022/03/17,285.18
REET,2022/03/17,28.486
ROL,2022/03/17,34.25
ROST,2022/03/17,92.21
SEGA.L,2022/03/17,105.16
SHY,2022/03/17,83.87
SLV,2022/03/17,23.33
SPMV.L,2022/03/17,79.23
TLT,2022/03/17,131.83
UNH,2022/03/17,507.02
URI,2022/03/17,346.77
V,2022/03/17,213.45
VRSK,2022/03/17,202.41
VXX,2022/03/17,26.15
WRK,2022/03/17,47.82
XLB,2022/03/17,85.259
XLC,2022/03/17,67.18
XLE,2022/03/17,73.249
XLF,2022/03/17,38.758
XLI,2022/03/17,102.111
XLK,2022/03/17,151.68
XLP,2022/03/17,73.686
XLU,2022/03/17,70.946
XLV,2022/03/17,135.726
XLY,2022/03/17,177.857
XOM,2022/03/17,78.98
ABBV,2022/03/18,159.2
ACN,2022/03/18,323.95
AEP,2022/03/18,94.07
AIZ,2022/03/18,176.42
ALLE,2022/03/18,118.14
AMAT,2022/03/18,135.14
AMP,2022/03/18,300.82
AMZN,2022/03/18,3225.01
AVB,2022/03/18,245.38
AVY,2022/03/18,171.12
AXP,2022/03/18,190.72
BDX,2022/03/18,262.04
BF-B,2022/03/18,64.76
BMY,2022/03/18,71.02
BR,2022/03/18,153.59
CARR,2022/03/18,47.78
CDW,2022/03/18,179.39
CE,2022/03/18,142.85
CHTR,2022/03/18,577.32
CNC,2022/03/18,87.74
CNP,2022/03/18,29.05
COP,2022/03/18,99.6
CTAS,2022/03/18,400.37
CZR,2022/03/18,80.83
DG,2022/03/18,229.63
DPZ,2022/03/18,415.66
DRE,2022/03/18,56.28
DXC,2022/03/18,33.2
EWA,2022/03/18,25.69
EWC,2022/03/18,39.78
EWG,2022/03/18,28.91
EWH,2022/03/18,23.2
EWJ,2022/03/18,62.27
EWL,2022/03/18,48.97
EWQ,2022/03/18,35.2
EWT,2022/03/18,62.52
EWU,2022/03/18,33.34
EWY,2022/03/18,71.5
EWZ,2022/03/18,34.65
FB,2022/03/18,216.49
FTV,2022/03/18,61.9
GOOG,2022/03/18,2736.03
GPC,2022/03/18,129
GSG,2022/03/18,22.7
HIG,2022/03/18,70.85
HIGH.L,2022/03/18,5.27
HST,2022/03/18,19.03
HYG,2022/03/18,82.53
IAU,2022/03/18,36.5
ICLN,2022/03/18,21.15
IEAA.L,2022/03/18,5.09
IEF,2022/03/18,109.07
IEFM.L,2022/03/18,758.15
IEMG,2022/03/18,55.76
IEUS,2022/03/18,61.69
IEVL.L,2022/03/18,7.186
IGF,2022/03/18,48.93
INDA,2022/03/18,44.75
IUMO.L,2022/03/18,11.24
IUVL.L,2022/03/18,9.048
IVV,2022/03/18,446.218
IWM,2022/03/18,206.864
IXN,2022/03/18,56.8
JPEA.L,2022/03/18,5.377
JPM,2022/03/18,140.1
KR,2022/03/18,55.82
LQD,2022/03/18,121.81
MCHI,2022/03/18,55.06
MVEU.L,2022/03/18,52.7
OGN,2022/03/18,35.08
PG,2022/03/18,150.15
PPL,2022/03/18,26.67
PRU,2022/03/18,115.23
PYPL,2022/03/18,118.77
RE,2022/03/18,286.66
REET,2022/03/18,28.675
ROL,2022/03/18,34.2
ROST,2022/03/18,93.33
SEGA.L,2022/03/18,104.96
SHY,2022/03/18,83.85
SLV,2022/03/18,23.02
SPMV.L,2022/03/18,79.4
TLT,2022/03/18,133.44
UNH,2022/03/18,506.12
URI,2022/03/18,346.24
V,2022/03/18,219.11
VRSK,2022/03/18,208.24
VXX,2022/03/18,25
WRK,2022/03/18,47.58
XLB,2022/03/18,85.777
XLC,2022/03/18,68.057
XLE,2022/03/18,73.18
XLF,2022/03/18,38.848
XLI,2022/03/18,102.499
XLK,2022/03/18,154.784
XLP,2022/03/18,73.855
XLU,2022/03/18,70.34
XLV,2022/03/18,136.564
XLY,2022/03/18,181.601
XOM,2022/03/18,78.67
ABBV,2022/03/21,160.05
ACN,2022/03/21,324.5
AEP,2022/03/21,94.69
AIZ,2022/03/21,178.18
ALLE,2022/03/21,117.25
AMAT,2022/03/21,134.2
AMP,2022/03/21,298.85
AMZN,2022/03/21,3229.83
AVB,2022/03/21,244.83
AVY,2022/03/21,170.77
AXP,2022/03/21,189.09
BDX,2022/03/21,267.6
BF-B,2022/03/21,64.94
BMY,2022/03/21,71.05
BR,2022/03/21,151.96
CARR,2022/03/21,47.48
CDW,2022/03/21,178.79
CE,2022/03/21,142.75
CHTR,2022/03/21,565.77
CNC,2022/03/21,86.75
CNP,2022/03/21,29.47
COP,2022/03/21,102.76
CTAS,2022/03/21,391.3
CZR,2022/03/21,78.49
DG,2022/03/21,228.4
DPZ,2022/03/21,400.05
DRE,2022/03/21,56.06
DXC,2022/03/21,32.99
EWA,2022/03/21,25.69
EWC,2022/03/21,40.21
EWG,2022/03/21,28.44
EWH,2022/03/21,22.89
EWJ,2022/03/21,62.25
EWL,2022/03/21,48.58
EWQ,2022/03/21,34.7
EWT,2022/03/21,62.08
EWU,2022/03/21,33.35
EWY,2022/03/21,70.02
EWZ,2022/03/21,35.55
FB,2022/03/21,211.49
FTV,2022/03/21,61.38
GOOG,2022/03/21,2729.57
GPC,2022/03/21,128.28
GSG,2022/03/21,23.82
HIG,2022/03/21,71.51
HIGH.L,2022/03/21,5.289
HST,2022/03/21,18.45
HYG,2022/03/21,81.58
IAU,2022/03/21,36.78
ICLN,2022/03/21,21
IEAA.L,2022/03/21,5.077
IEF,2022/03/21,107.65
IEFM.L,2022/03/21,759.55
IEMG,2022/03/21,54.98
IEUS,2022/03/21,61.09
IEVL.L,2022/03/21,7.196
IGF,2022/03/21,48.93
INDA,2022/03/21,43.88
IUMO.L,2022/03/21,11.37
IUVL.L,2022/03/21,9.09
IVV,2022/03/21,446.128
IWM,2022/03/21,205.037
IXN,2022/03/21,56.53
JPEA.L,2022/03/21,5.322
JPM,2022/03/21,139.65
KR,2022/03/21,55.68
LQD,2022/03/21,120.12
MCHI,2022/03/21,53
MVEU.L,2022/03/21,52.76
OGN,2022/03/21,34.77
PG,2022/03/21,150.72
PPL,2022/03/21,26.9
PRU,2022/03/21,116.09
PYPL,2022/03/21,114.65
RE,2022/03/21,286.9
REET,2022/03/21,28.446
ROL,2022/03/21,33.83
ROST,2022/03/21,91.07
SEGA.L,2022/03/21,104.88
SHY,2022/03/21,83.57
SLV,2022/03/21,23.28
SPMV.L,2022/03/21,79.75
TLT,2022/03/21,130.35
UNH,2022/03/21,507.66
URI,2022/03/21,347.8
V,2022/03/21,217.04
VRSK,2022/03/21,210.32
VXX,2022/03/21,26.01
WRK,2022/03/21,46.91
XLB,2022/03/21,86.49
XLC,2022/03/21,67.42
XLE,2022/03/21,76.13
XLF,2022/03/21,38.81
XLI,2022/03/21,102.73
XLK,2022/03/21,154.49
XLP,2022/03/21,73.95
XLU,2022/03/21,70.81
XLV,2022/03/21,136.46
XLY,2022/03/21,180.08
XOM,2022/03/21,82.2
ABBV,2022/03/22,160.01
ACN,2022/03/22,327.47
AEP,2022/03/22,95.25
AIZ,2022/03/22,179.61
ALLE,2022/03/22,117.47
AMAT,2022/03/22,135.48
AMP,2022/03/22,307.48
AMZN,2022/03/22,3297.78
AVB,2022/03/22,243.07
AVY,2022/03/22,170.85
AXP,2022/03/22,191.33
BDX,2022/03/22,264.87
BF-B,2022/03/22,66.12
BMY,2022/03/22,70.82
BR,2022/03/22,152.72
CARR,2022/03/22,47.49
CDW,2022/03/22,178.15
CE,2022/03/22,143.68
CHTR,2022/03/22,574.66
CNC,2022/03/22,87.57
CNP,2022/03/22,29.47
COP,2022/03/22,101.77
CTAS,2022/03/22,393
CZR,2022/03/22,80.07
DG,2022/03/22,226.06
DPZ,2022/03/22,396.83
DRE,2022/03/22,56.08
DXC,2022/03/22,33.46
EWA,2022/03/22,25.98
EWC,2022/03/22,40.38
EWG,2022/03/22,28.86
EWH,2022/03/22,22.86
EWJ,2022/03/22,62.44
EWL,2022/03/22,48.98
EWQ,2022/03/22,35.32
EWT,2022/03/22,62.29
EWU,2022/03/22,33.77
EWY,2022/03/22,71.22
EWZ,2022/03/22,35.95
FB,2022/03/22,216.65
FTV,2022/03/22,61.42
GOOG,2022/03/22,2805.55
GPC,2022/03/22,128.16
GSG,2022/03/22,23.65
HIG,2022/03/22,71.78
HIGH.L,2022/03/22,5.278
HST,2022/03/22,18.6
HYG,2022/03/22,82
IAU,2022/03/22,36.54
ICLN,2022/03/22,21.29
IEAA.L,2022/03/22,5.065
IEF,2022/03/22,107.06
IEFM.L,2022/03/22,758.45
IEMG,2022/03/22,55.9
IEUS,2022/03/22,61.92
IEVL.L,2022/03/22,7.28
IGF,2022/03/22,49.12
INDA,2022/03/22,44.41
IUMO.L,2022/03/22,11.472
IUVL.L,2022/03/22,9.15
IVV,2022/03/22,451.57
IWM,2022/03/22,207.093
IXN,2022/03/22,57.28
JPEA.L,2022/03/22,5.283
JPM,2022/03/22,142.62
KR,2022/03/22,56.57
LQD,2022/03/22,119.83
MCHI,2022/03/22,55.04
MVEU.L,2022/03/22,52.98
OGN,2022/03/22,35.35
PG,2022/03/22,151.88
PPL,2022/03/22,26.86
PRU,2022/03/22,119
PYPL,2022/03/22,117.87
RE,2022/03/22,292.29
REET,2022/03/22,28.675
ROL,2022/03/22,33.71
ROST,2022/03/22,91.68
SEGA.L,2022/03/22,103.04
SHY,2022/03/22,83.51
SLV,2022/03/22,22.88
SPMV.L,2022/03/22,80.36
TLT,2022/03/22,128.68
UNH,2022/03/22,505.32
URI,2022/03/22,356.36
V,2022/03/22,218.47
VRSK,2022/03/22,211.15
VXX,2022/03/22,25.445
WRK,2022/03/22,47.34
XLB,2022/03/22,86.96
XLC,2022/03/22,68.68
XLE,2022/03/22,75.57
XLF,2022/03/22,39.44
XLI,2022/03/22,103.29
XLK,2022/03/22,156.71
XLP,2022/03/22,74.5
XLU,2022/03/22,70.91
XLV,2022/03/22,136.49
XLY,2022/03/22,184.55
XOM,2022/03/22,81.84
ABBV,2022/03/23,158.42
ACN,2022/03/23,320.5
AEP,2022/03/23,96.01
AIZ,2022/03/23,178.97
ALLE,2022/03/23,113.19
AMAT,2022/03/23,131.42
AMP,2022/03/23,303.16
AMZN,2022/03/23,3268.16
AVB,2022/03/23,241.44
AVY,2022/03/23,164.6
AXP,2022/03/23,186.02
BDX,2022/03/23,261.97
BF-B,2022/03/23,65.11
BMY,2022/03/23,71.38
BR,2022/03/23,150.56
CARR,2022/03/23,46.52
CDW,2022/03/23,174.53
CE,2022/03/23,141.49
CHTR,2022/03/23,559.99
CNC,2022/03/23,82.46
CNP,2022/03/23,29.62
COP,2022/03/23,104.37
CTAS,2022/03/23,401.34
CZR,2022/03/23,77
DG,2022/03/23,221.55
DPZ,2022/03/23,393.94
DRE,2022/03/23,56.01
DXC,2022/03/23,32.27
EWA,2022/03/23,26
EWC,2022/03/23,40.06
EWG,2022/03/23,28.15
EWH,2022/03/23,22.76
EWJ,2022/03/23,62.07
EWL,2022/03/23,48.38
EWQ,2022/03/23,34.6
EWT,2022/03/23,61.7
EWU,2022/03/23,33.46
EWY,2022/03/23,70.53
EWZ,2022/03/23,36.48
FB,2022/03/23,213.46
FTV,2022/03/23,60.31
GOOG,2022/03/23,2770.07
GPC,2022/03/23,127.49
GSG,2022/03/23,24.49
HIG,2022/03/23,70.88
HIGH.L,2022/03/23,5.274
HST,2022/03/23,18.36
HYG,2022/03/23,81.74
IAU,2022/03/23,36.99
ICLN,2022/03/23,20.96
IEAA.L,2022/03/23,5.072
IEF,2022/03/23,107.78
IEFM.L,2022/03/23,755.3
IEMG,2022/03/23,55.52
IEUS,2022/03/23,60.71
IEVL.L,2022/03/23,7.227
