symbol,date,price
IGF,2022/03/23,49.02
INDA,2022/03/23,43.57
IUMO.L,2022/03/23,11.478
IUVL.L,2022/03/23,9.112
IVV,2022/03/23,445.909
IWM,2022/03/23,203.5
IXN,2022/03/23,56.5
JPEA.L,2022/03/23,5.275
JPM,2022/03/23,139.78
KR,2022/03/23,56.45
LQD,2022/03/23,120.17
MCHI,2022/03/23,54.69
MVEU.L,2022/03/23,52.555
OGN,2022/03/23,35.34
PG,2022/03/23,150.82
PPL,2022/03/23,26.89
PRU,2022/03/23,116.94
PYPL,2022/03/23,114.65
RE,2022/03/23,291.84
REET,2022/03/23,28.287
ROL,2022/03/23,33.42
ROST,2022/03/23,89.74
SEGA.L,2022/03/23,103.09
SHY,2022/03/23,83.58
SLV,2022/03/23,23.24
SPMV.L,2022/03/23,79.71
TLT,2022/03/23,131.5
UNH,2022/03/23,503.23
URI,2022/03/23,354.43
V,2022/03/23,214.68
VRSK,2022/03/23,207.65
VXX,2022/03/23,25.49
WRK,2022/03/23,46.12
XLB,2022/03/23,86.56
XLC,2022/03/23,67.74
XLE,2022/03/23,76.87
XLF,2022/03/23,38.71
XLI,2022/03/23,102.3
XLK,2022/03/23,154.3
XLP,2022/03/23,73.9
XLU,2022/03/23,71.01
XLV,2022/03/23,134.04
XLY,2022/03/23,182.26
XOM,2022/03/23,83.13
ABBV,2022/03/24,160.28
ACN,2022/03/24,325.29
AEP,2022/03/24,96.44
AIZ,2022/03/24,182.87
ALLE,2022/03/24,112.59
AMAT,2022/03/24,138.59
AMP,2022/03/24,311.72
AMZN,2022/03/24,3272.99
AVB,2022/03/24,241.703
AVY,2022/03/24,166.82
AXP,2022/03/24,188.89
BDX,2022/03/24,263.09
BF-B,2022/03/24,66.43
BMY,2022/03/24,72.41
BR,2022/03/24,151.92
CARR,2022/03/24,46.17
CDW,2022/03/24,175.84
CE,2022/03/24,143.86
CHTR,2022/03/24,559.32
CNC,2022/03/24,84.71
CNP,2022/03/24,29.78
COP,2022/03/24,104.228
CTAS,2022/03/24,410.41
CZR,2022/03/24,78.99
DG,2022/03/24,220.9
DPZ,2022/03/24,393.2
DRE,2022/03/24,56.09
DXC,2022/03/24,32.77
EWA,2022/03/24,26.36
EWC,2022/03/24,40.19
EWG,2022/03/24,28.31
EWH,2022/03/24,22.92
EWJ,2022/03/24,62.75
EWL,2022/03/24,48.77
EWQ,2022/03/24,34.87
EWT,2022/03/24,62.26
EWU,2022/03/24,33.69
EWY,2022/03/24,70.96
EWZ,2022/03/24,37.13
FB,2022/03/24,219.57
FTV,2022/03/24,61.32
GOOG,2022/03/24,2826.24
GPC,2022/03/24,128.09
GSG,2022/03/24,24.19
HIG,2022/03/24,71.64
HIGH.L,2022/03/24,5.267
HST,2022/03/24,18.672
HYG,2022/03/24,81.91
IAU,2022/03/24,37.29
ICLN,2022/03/24,21.29
IEAA.L,2022/03/24,5.063
IEF,2022/03/24,107.18
IEFM.L,2022/03/24,751.75
IEMG,2022/03/24,55.89
IEUS,2022/03/24,60.57
IEVL.L,2022/03/24,7.252
IGF,2022/03/24,49.66
INDA,2022/03/24,44.27
IUMO.L,2022/03/24,11.45
IUVL.L,2022/03/24,9.132
IVV,2022/03/24,452.36
IWM,2022/03/24,205.84
IXN,2022/03/24,57.95
JPEA.L,2022/03/24,5.278
JPM,2022/03/24,140.69
KR,2022/03/24,56.75
LQD,2022/03/24,120.22
MCHI,2022/03/24,54.18
MVEU.L,2022/03/24,52.695
OGN,2022/03/24,35.3
PG,2022/03/24,151.08
PPL,2022/03/24,27.33
PRU,2022/03/24,119.16
PYPL,2022/03/24,116.05
RE,2022/03/24,295
REET,2022/03/24,28.47
ROL,2022/03/24,33.54
ROST,2022/03/24,90.42
SEGA.L,2022/03/24,103.349
SHY,2022/03/24,83.56
SLV,2022/03/24,23.61
SPMV.L,2022/03/24,79.9
TLT,2022/03/24,130.47
UNH,2022/03/24,513.46
URI,2022/03/24,358.98
V,2022/03/24,217.31
VRSK,2022/03/24,208.24
VXX,2022/03/24,25.2
WRK,2022/03/24,47.12
XLB,2022/03/24,88.3
XLC,2022/03/24,68.85
XLE,2022/03/24,77.06
XLF,2022/03/24,39.02
XLI,2022/03/24,103.08
XLK,2022/03/24,158.31
XLP,2022/03/24,74.42
XLU,2022/03/24,71.74
XLV,2022/03/24,135.64
XLY,2022/03/24,183.68
XOM,2022/03/24,83.38
ABBV,2022/03/25,161.33
ACN,2022/03/25,327.71
AEP,2022/03/25,96.84
AIZ,2022/03/25,184.48
ALLE,2022/03/25,112.3
AMAT,2022/03/25,137.06
AMP,2022/03/25,314.63
AMZN,2022/03/25,3295.47
AVB,2022/03/25,245.718
AVY,2022/03/25,173.14
AXP,2022/03/25,190.28
BDX,2022/03/25,265.67
BF-B,2022/03/25,66.65
BMY,2022/03/25,72.743
BR,2022/03/25,152.77
CARR,2022/03/25,46.39
CDW,2022/03/25,176.15
CE,2022/03/25,144.11
CHTR,2022/03/25,558.26
CNC,2022/03/25,85.59
CNP,2022/03/25,30.41
COP,2022/03/25,107.18
CTAS,2022/03/25,413.32
CZR,2022/03/25,77.4
DG,2022/03/25,221.47
DPZ,2022/03/25,394.74
DRE,2022/03/25,56.75
DXC,2022/03/25,33.54
EWA,2022/03/25,26.5
EWC,2022/03/25,40.59
EWG,2022/03/25,28.31
EWH,2022/03/25,22.7
EWJ,2022/03/25,62.74
EWL,2022/03/25,48.81
EWQ,2022/03/25,34.89
EWT,2022/03/25,61.81
EWU,2022/03/25,33.86
EWY,2022/03/25,70.17
EWZ,2022/03/25,37.69
FB,2022/03/25,221.82
FTV,2022/03/25,61.55
GOOG,2022/03/25,2830.43
GPC,2022/03/25,128.54
GSG,2022/03/25,24.38
HIG,2022/03/25,72.71
HIGH.L,2022/03/25,5.269
HST,2022/03/25,19.061
HYG,2022/03/25,81.32
IAU,2022/03/25,37.16
ICLN,2022/03/25,21.04
IEAA.L,2022/03/25,5.054
IEF,2022/03/25,106.08
IEFM.L,2022/03/25,750.8
IEMG,2022/03/25,55.42
IEUS,2022/03/25,60.87
IEVL.L,2022/03/25,7.254
IGF,2022/03/25,50.27
INDA,2022/03/25,44.25
IUMO.L,2022/03/25,11.48
IUVL.L,2022/03/25,9.208
IVV,2022/03/25,454.64
IWM,2022/03/25,206.12
IXN,2022/03/25,57.73
JPEA.L,2022/03/25,5.268
JPM,2022/03/25,141.92
KR,2022/03/25,57
LQD,2022/03/25,119.27
MCHI,2022/03/25,53.09
MVEU.L,2022/03/25,52.7
OGN,2022/03/25,34.99
PG,2022/03/25,152.83
PPL,2022/03/25,27.59
PRU,2022/03/25,120.86
PYPL,2022/03/25,113.76
RE,2022/03/25,299.01
REET,2022/03/25,28.8
ROL,2022/03/25,33.81
ROST,2022/03/25,90.22
SEGA.L,2022/03/25,102.914
SHY,2022/03/25,83.33
SLV,2022/03/25,23.48
SPMV.L,2022/03/25,80.58
TLT,2022/03/25,128.66
UNH,2022/03/25,513.03
URI,2022/03/25,363.67
V,2022/03/25,218.43
VRSK,2022/03/25,208
VXX,2022/03/25,25.2
WRK,2022/03/25,47.96
XLB,2022/03/25,89.29
XLC,2022/03/25,69.18
XLE,2022/03/25,78.75
XLF,2022/03/25,39.52
XLI,2022/03/25,103.72
XLK,2022/03/25,158.22
XLP,2022/03/25,75.04
XLU,2022/03/25,72.78
XLV,2022/03/25,136.27
XLY,2022/03/25,183.36
XOM,2022/03/25,85.2
ABBV,2022/03/28,161.97
ACN,2022/03/28,330.74
AEP,2022/03/28,97.61
AIZ,2022/03/28,183.67
ALLE,2022/03/28,113.48
AMAT,2022/03/28,137.66
AMP,2022/03/28,311.1
AMZN,2022/03/28,3379.81
AVB,2022/03/28,248.451
AVY,2022/03/28,173.5
AXP,2022/03/28,189.7
BDX,2022/03/28,261.6
BF-B,2022/03/28,66.84
BMY,2022/03/28,72.574
BR,2022/03/28,154.42
CARR,2022/03/28,46.89
CDW,2022/03/28,177.31
CE,2022/03/28,143.81
CHTR,2022/03/28,565.25
CNC,2022/03/28,85.24
CNP,2022/03/28,30.38
COP,2022/03/28,103.192
CTAS,2022/03/28,423.24
CZR,2022/03/28,76.88
DG,2022/03/28,226.3
DPZ,2022/03/28,399.07
DRE,2022/03/28,57.64
DXC,2022/03/28,32.93
EWA,2022/03/28,26.37
EWC,2022/03/28,40.37
EWG,2022/03/28,28.63
EWH,2022/03/28,22.68
EWJ,2022/03/28,61.8
EWL,2022/03/28,48.8
EWQ,2022/03/28,35.14
EWT,2022/03/28,61.38
EWU,2022/03/28,33.54
EWY,2022/03/28,70.88
EWZ,2022/03/28,37.4
FB,2022/03/28,223.59
FTV,2022/03/28,62.08
GOOG,2022/03/28,2839
GPC,2022/03/28,127.64
GSG,2022/03/28,22.97
HIG,2022/03/28,72.4
HIGH.L,2022/03/28,5.274
HST,2022/03/28,19.071
HYG,2022/03/28,81.83
IAU,2022/03/28,36.48
ICLN,2022/03/28,21.13
IEAA.L,2022/03/28,5.057
IEF,2022/03/28,106.32
IEFM.L,2022/03/28,759.2
IEMG,2022/03/28,55.62
IEUS,2022/03/28,60.88
IEVL.L,2022/03/28,7.272
IGF,2022/03/28,50.17
INDA,2022/03/28,44.6
IUMO.L,2022/03/28,11.525
IUVL.L,2022/03/28,9.168
IVV,2022/03/28,457.83
IWM,2022/03/28,206.19
IXN,2022/03/28,58.39
JPEA.L,2022/03/28,5.312
JPM,2022/03/28,140.87
KR,2022/03/28,57
LQD,2022/03/28,119.93
MCHI,2022/03/28,53.71
MVEU.L,2022/03/28,53.04
OGN,2022/03/28,35.17
PG,2022/03/28,153.88
PPL,2022/03/28,27.77
PRU,2022/03/28,120.06
PYPL,2022/03/28,116.17
RE,2022/03/28,297.77
REET,2022/03/28,29.03
ROL,2022/03/28,34.42
ROST,2022/03/28,91.56
SEGA.L,2022/03/28,102.72
SHY,2022/03/28,83.25
SLV,2022/03/28,22.93
SPMV.L,2022/03/28,81.11
TLT,2022/03/28,129.76
UNH,2022/03/28,513.2
URI,2022/03/28,363.4
V,2022/03/28,220.77
VRSK,2022/03/28,211.6
VXX,2022/03/28,25.73
WRK,2022/03/28,47.51
XLB,2022/03/28,88.89
XLC,2022/03/28,69.4
XLE,2022/03/28,76.8
XLF,2022/03/28,39.41
XLI,2022/03/28,103.75
XLK,2022/03/28,160.1
XLP,2022/03/28,75.35
XLU,2022/03/28,73.25
XLV,2022/03/28,137.26
XLY,2022/03/28,188.25
XOM,2022/03/28,82.81
ABBV,2022/03/29,162.18
ACN,2022/03/29,340.69
AEP,2022/03/29,98.69
AIZ,2022/03/29,181.31
ALLE,2022/03/29,115.05
AMAT,2022/03/29,141.44
AMP,2022/03/29,312.22
AMZN,2022/03/29,3386.3
AVB,2022/03/29,256.67
AVY,2022/03/29,178.9
AXP,2022/03/29,190.94
BDX,2022/03/29,263.19
BF-B,2022/03/29,67.53
BMY,2022/03/29,72.694
BR,2022/03/29,157.48
CARR,2022/03/29,48.08
CDW,2022/03/29,180.96
CE,2022/03/29,146.33
CHTR,2022/03/29,572.33
CNC,2022/03/29,84.93
CNP,2022/03/29,30.8
COP,2022/03/29,100.39
CTAS,2022/03/29,431.51
CZR,2022/03/29,81.23
DG,2022/03/29,228.52
DPZ,2022/03/29,412.01
DRE,2022/03/29,58.7
DXC,2022/03/29,33.93
EWA,2022/03/29,26.68
EWC,2022/03/29,40.59
EWG,2022/03/29,29.56
EWH,2022/03/29,22.93
EWJ,2022/03/29,63.02
EWL,2022/03/29,49.76
EWQ,2022/03/29,36.41
EWT,2022/03/29,62.1
EWU,2022/03/29,33.81
EWY,2022/03/29,72.5
EWZ,2022/03/29,37.86
FB,2022/03/29,229.86
FTV,2022/03/29,63.28
GOOG,2022/03/29,2865
GPC,2022/03/29,130.28
GSG,2022/03/29,23.05
HIG,2022/03/29,73.38
HIGH.L,2022/03/29,5.326
HST,2022/03/29,19.79
HYG,2022/03/29,82.84
IAU,2022/03/29,36.5
ICLN,2022/03/29,21.44
IEAA.L,2022/03/29,5.064
IEF,2022/03/29,106.85
IEFM.L,2022/03/29,781.6
IEMG,2022/03/29,56.56
IEUS,2022/03/29,62.54
IEVL.L,2022/03/29,7.341
IGF,2022/03/29,50.67
INDA,2022/03/29,45.38
IUMO.L,2022/03/29,11.775
IUVL.L,2022/03/29,9.31
IVV,2022/03/29,463.67
IWM,2022/03/29,211.71
IXN,2022/03/29,59.67
JPEA.L,2022/03/29,5.393
JPM,2022/03/29,141.18
KR,2022/03/29,56.39
LQD,2022/03/29,120.94
MCHI,2022/03/29,54.73
MVEU.L,2022/03/29,53.545
OGN,2022/03/29,35.32
PG,2022/03/29,155.46
PPL,2022/03/29,28.44
PRU,2022/03/29,120.86
PYPL,2022/03/29,121.18
RE,2022/03/29,302.58
REET,2022/03/29,29.83
ROL,2022/03/29,35.15
ROST,2022/03/29,95.55
SEGA.L,2022/03/29,103.81
SHY,2022/03/29,83.29
SLV,2022/03/29,22.91
SPMV.L,2022/03/29,82.21
TLT,2022/03/29,130.74
UNH,2022/03/29,510.73
URI,2022/03/29,365.2
V,2022/03/29,228.12
VRSK,2022/03/29,214.8
VXX,2022/03/29,24.85
WRK,2022/03/29,47.99
XLB,2022/03/29,89.64
XLC,2022/03/29,70.61
XLE,2022/03/29,76.6
XLF,2022/03/29,39.5
XLI,2022/03/29,104.71
XLK,2022/03/29,163.5
XLP,2022/03/29,76.02
XLU,2022/03/29,73.93
XLV,2022/03/29,138.07
XLY,2022/03/29,191.53
XOM,2022/03/29,82.37
ABBV,2022/03/30,163.75
ACN,2022/03/30,338.46
AEP,2022/03/30,99.42
AIZ,2022/03/30,182.17
ALLE,2022/03/30,113.35
AMAT,2022/03/30,135.8
AMP,2022/03/30,310.6
AMZN,2022/03/30,3326.02
AVB,2022/03/30,251.95
AVY,2022/03/30,176.83
AXP,2022/03/30,189.76
BDX,2022/03/30,263.015
BF-B,2022/03/30,67.31
BMY,2022/03/30,73.18
BR,2022/03/30,155.84
CARR,2022/03/30,47.57
CDW,2022/03/30,178.82
CE,2022/03/30,144.64
CHTR,2022/03/30,570.12
CNC,2022/03/30,86.36
CNP,2022/03/30,30.78
COP,2022/03/30,101.1
CTAS,2022/03/30,432.01
CZR,2022/03/30,77.53
DG,2022/03/30,227.47
DPZ,2022/03/30,406.27
DRE,2022/03/30,59.11
DXC,2022/03/30,33.1
EWA,2022/03/30,26.7
EWC,2022/03/30,40.66
EWG,2022/03/30,29.18
EWH,2022/03/30,23.01
EWJ,2022/03/30,62.36
EWL,2022/03/30,49.66
EWQ,2022/03/30,36.21
EWT,2022/03/30,62.12
EWU,2022/03/30,33.95
EWY,2022/03/30,71.55
EWZ,2022/03/30,37.74
FB,2022/03/30,227.85
FTV,2022/03/30,62.13
GOOG,2022/03/30,2852.89
GPC,2022/03/30,128.83
GSG,2022/03/30,23.42
HIG,2022/03/30,73.52
HIGH.L,2022/03/30,5.302
HST,2022/03/30,19.93
HYG,2022/03/30,82.59
IAU,2022/03/30,36.76
ICLN,2022/03/30,21.39
IEAA.L,2022/03/30,5.042
IEF,2022/03/30,107.27
IEFM.L,2022/03/30,779.25
IEMG,2022/03/30,56.4
IEUS,2022/03/30,62.12
IEVL.L,2022/03/30,7.317
IGF,2022/03/30,50.95
INDA,2022/03/30,44.87
IUMO.L,2022/03/30,11.77
IUVL.L,2022/03/30,9.32
IVV,2022/03/30,460.79
IWM,2022/03/30,207.46
IXN,2022/03/30,58.86
JPEA.L,2022/03/30,5.397
JPM,2022/03/30,140.54
KR,2022/03/30,56.37
LQD,2022/03/30,121.22
MCHI,2022/03/30,54.84
MVEU.L,2022/03/30,53.75
OGN,2022/03/30,35.81
PG,2022/03/30,154.39
PPL,2022/03/30,28.7
PRU,2022/03/30,120.3
PYPL,2022/03/30,118.49
RE,2022/03/30,304.72
REET,2022/03/30,29.6
ROL,2022/03/30,35.44
ROST,2022/03/30,92.61
SEGA.L,2022/03/30,103.99
SHY,2022/03/30,83.35
SLV,2022/03/30,22.94
SPMV.L,2022/03/30,82.5
TLT,2022/03/30,131.76
UNH,2022/03/30,520.82
URI,2022/03/30,359.19
V,2022/03/30,223.95
VRSK,2022/03/30,216.97
VXX,2022/03/30,25
WRK,2022/03/30,47.34
XLB,2022/03/30,89.34
XLC,2022/03/30,70.11
XLE,2022/03/30,77.49
XLF,2022/03/30,39.22
XLI,2022/03/30,104.59
XLK,2022/03/30,161.32
XLP,2022/03/30,76.07
XLU,2022/03/30,74.54
XLV,2022/03/30,138.34
XLY,2022/03/30,188.62
XOM,2022/03/30,83.78
ABBV,2022/03/31,162.11
ACN,2022/03/31,337.23
AEP,2022/03/31,99.77
AIZ,2022/03/31,181.83
ALLE,2022/03/31,109.78
AMAT,2022/03/31,131.8
AMP,2022/03/31,300.36
AMZN,2022/03/31,3259.95
AVB,2022/03/31,248.37
AVY,2022/03/31,173.97
AXP,2022/03/31,187
BDX,2022/03/31,259.512
BF-B,2022/03/31,67.02
BMY,2022/03/31,73.03
BR,2022/03/31,155.71
CARR,2022/03/31,45.87
CDW,2022/03/31,178.89
CE,2022/03/31,142.87
CHTR,2022/03/31,545.52
CNC,2022/03/31,84.19
CNP,2022/03/31,30.64
COP,2022/03/31,100
CTAS,2022/03/31,425.39
CZR,2022/03/31,77.36
DG,2022/03/31,222.63
DPZ,2022/03/31,407.01
DRE,2022/03/31,58.06
DXC,2022/03/31,32.63
EWA,2022/03/31,26.43
EWC,2022/03/31,40.21
EWG,2022/03/31,28.39
EWH,2022/03/31,22.57
EWJ,2022/03/31,61.61
EWL,2022/03/31,49.1
EWQ,2022/03/31,35.33
EWT,2022/03/31,61.45
EWU,2022/03/31,33.64
EWY,2022/03/31,71.23
EWZ,2022/03/31,37.81
FB,2022/03/31,222.36
FTV,2022/03/31,60.93
GOOG,2022/03/31,2792.99
GPC,2022/03/31,126.02
GSG,2022/03/31,22.65
HIG,2022/03/31,71.81
HIGH.L,2022/03/31,5.301
HST,2022/03/31,19.43
HYG,2022/03/31,82.29
IAU,2022/03/31,36.83
ICLN,2022/03/31,21.52
IEAA.L,2022/03/31,5.069
IEF,2022/03/31,107.47
IEFM.L,2022/03/31,771.7
IEMG,2022/03/31,55.55
IEUS,2022/03/31,61.03
IEVL.L,2022/03/31,7.225
IGF,2022/03/31,50.86
INDA,2022/03/31,44.57
IUMO.L,2022/03/31,11.742
IUVL.L,2022/03/31,9.205
IVV,2022/03/31,453.69
IWM,2022/03/31,205.27
IXN,2022/03/31,58.01
JPEA.L,2022/03/31,5.395
JPM,2022/03/31,136.32
KR,2022/03/31,57.37
LQD,2022/03/31,120.94
MCHI,2022/03/31,52.89
MVEU.L,2022/03/31,53.36
OGN,2022/03/31,34.93
PG,2022/03/31,152.8
PPL,2022/03/31,28.56
PRU,2022/03/31,118.17
PYPL,2022/03/31,115.65
RE,2022/03/31,301.38
REET,2022/03/31,29.21
ROL,2022/03/31,35.05
ROST,2022/03/31,90.46
SEGA.L,2022/03/31,104.333
SHY,2022/03/31,83.35
SLV,2022/03/31,22.88
SPMV.L,2022/03/31,82.48
TLT,2022/03/31,132.08
UNH,2022/03/31,509.97
URI,2022/03/31,355.21
V,2022/03/31,221.77
VRSK,2022/03/31,214.63
VXX,2022/03/31,25.7
WRK,2022/03/31,47.03
XLB,2022/03/31,88.15
XLC,2022/03/31,68.78
XLE,2022/03/31,76.44
XLF,2022/03/31,38.32
XLI,2022/03/31,102.98
XLK,2022/03/31,158.93
XLP,2022/03/31,75.89
XLU,2022/03/31,74.46
XLV,2022/03/31,136.99
XLY,2022/03/31,185
XOM,2022/03/31,82.59
ABBV,2022/04/01,162.68
ACN,2022/04/01,340.64
AEP,2022/04/01,101.51
AIZ,2022/04/01,185.42
ALLE,2022/04/01,111.52
AMAT,2022/04/01,127.41
AMP,2022/04/01,297.41
AMZN,2022/04/01,3271.2
AVB,2022/04/01,254.44
AVY,2022/04/01,175.04
AXP,2022/04/01,187.17
BDX,2022/04/01,262.5
BF-B,2022/04/01,67.85
BMY,2022/04/01,73.82
BR,2022/04/01,156.31
CARR,2022/04/01,46.04
CDW,2022/04/01,177.8
CE,2022/04/01,143.68
CHTR,2022/04/01,561.68
CNC,2022/04/01,85.51
CNP,2022/04/01,31.15
COP,2022/04/01,100.58
CTAS,2022/04/01,423.88
CZR,2022/04/01,76.65
DG,2022/04/01,226.3
DPZ,2022/04/01,397.18
DRE,2022/04/01,59.23
DXC,2022/04/01,31.35
EWA,2022/04/01,26.69
EWC,2022/04/01,40.22
EWG,2022/04/01,28.61
EWH,2022/04/01,22.92
EWJ,2022/04/01,61.93
EWL,2022/04/01,49.51
EWQ,2022/04/01,35.64
EWT,2022/04/01,61.49
EWU,2022/04/01,33.93
EWY,2022/04/01,71.02
EWZ,2022/04/01,39.14
FB,2022/04/01,224.85
FTV,2022/04/01,60.63
GOOG,2022/04/01,2814
GPC,2022/04/01,125.93
GSG,2022/04/01,22.61
HIG,2022/04/01,72.54
HIGH.L,2022/04/01,5.303
HST,2022/04/01,19.55
HYG,2022/04/01,81.95
IAU,2022/04/01,36.54
ICLN,2022/04/01,21.64
IEAA.L,2022/04/01,5.065
IEF,2022/04/01,106.65
IEFM.L,2022/04/01,770.75
IEMG,2022/04/01,56.47
IEUS,2022/04/01,61.53
IEVL.L,2022/04/01,7.272
IGF,2022/04/01,51.31
INDA,2022/04/01,45.41
IUMO.L,2022/04/01,11.562
IUVL.L,2022/04/01,9.04
IVV,2022/04/01,454.79
IWM,2022/04/01,207.57
IXN,2022/04/01,57.76
JPEA.L,2022/04/01,5.394
JPM,2022/04/01,135.31
KR,2022/04/01,57.48
LQD,2022/04/01,121.09
MCHI,2022/04/01,54.75
MVEU.L,2022/04/01,53.59
OGN,2022/04/01,35.15
PG,2022/04/01,155.09
PPL,2022/04/01,29.02
PRU,2022/04/01,118.4
PYPL,2022/04/01,116.67
RE,2022/04/01,307.1
REET,2022/04/01,29.7
ROL,2022/04/01,34.81
ROST,2022/04/01,90.61
SEGA.L,2022/04/01,103.68
SHY,2022/04/01,83.14
SLV,2022/04/01,22.74
SPMV.L,2022/04/01,81.75
TLT,2022/04/01,132.38
UNH,2022/04/01,512.59
URI,2022/04/01,354
V,2022/04/01,226.36
VRSK,2022/04/01,214.12
VXX,2022/04/01,25.03
WRK,2022/04/01,47.19
XLB,2022/04/01,89.08
XLC,2022/04/01,69.29
XLE,2022/04/01,77.06
XLF,2022/04/01,38.22
XLI,2022/04/01,102.18
XLK,2022/04/01,158.46
XLP,2022/04/01,76.65
XLU,2022/04/01,75.5
XLV,2022/04/01,138.07
XLY,2022/04/01,185.23
XOM,2022/04/01,83.12
